domain;address;city;country_code;country_name;name;phone;region_code;region_name;zip_code
lincolnapts.com;2000 mckinney ave ste 1000, 75201, dallas, tx, texas|6340 sugarloaf pkwy, duluth, ga 30097, united states;dallas;us;united states;lincoln property company;12147403300;tx;texas;75201
thewallacegastropub.ca;1954 yonge street, m4s 1z4, toronto, on, canada, ontario|1954 yonge st;toronto;ca;canada;wallace gastropub;14164893500;on;ontario;m4s 1z4
canadiandanceunit.com;29 mcewan dr w, l7e 1h4, bolton, on, canada, ontario|29 mcewan dr w, bolton, on l7e 1h4, canada;bolton;ca;canada;canadian dance unit;19058575444;on;ontario;l7e 1h4
onyxbarbers.com;90 adelaide st e, m5c 2r4, toronto, on, canada, ontario|90 adelaide st e, toronto, on m5c 2r4, canada;toronto;ca;canada;onyx barbers;14163638408;on;ontario;m5c 2r4
borealinsurance.com;5022 50 street, t4g 1s7, innisfail, ab, canada, alberta|5022 50 st, innisfail, ab t4g 1s7, canada;innisfail;ca;canada;boreal insurance group;14032273737;ab;alberta;t4g 1s7
markham-industrial.com;7701 woodbine ave units 6 & 7, 1698 bayly st. units 2 & 3 pickering, l3r 2r4, markham, on, canada, ontario|1698 bayly st, pickering, on l1w 1l9, canada;markham;ca;canada;markham industrial & trade supplies ltd.;19054775192;on;ontario;l3r 2r4
alliedcontractors.ca;7003 30 st se # 102, t2c 1n6, calgary, ab, canada, alberta|1135 64 ave se unit 103, calgary, ab t2h 2j7, canada;calgary;ca;canada;allied contractors;14032433311;ab;alberta;t2c 1n6
willowfieldchurch.co.uk;;;;;willowfield church;;;;
fosterandsons.ca;622 3rd avenue south, t1j 0h5, lethbridge, ab, canada, alberta|622 3 ave s, lethbridge, ab t1j 0h5, canada;lethbridge;ca;canada;foster and sons jewellers;14033274429;ab;alberta;t1j 0h5
jollybites.ca;milton, on, canada;milton;ca;canada;jolly bites;16476806614;on;ontario;
leitrimmontessori.com;4861 bank street, k1x 1g6, ottawa, on, canada, ontario|4861 bank st, gloucester, on k1x 1g6, canada;gloucester;ca;canada;leitrim montessori preschool;16138226848;on;ontario;k1x 1g6
ambdriving.com;741 broadview ave, suite 203, m4k 3y3, toronto, on, canada, ontario|55 nugget ave #206, scarborough, on m1s 3l1, canada;toronto;ca;canada;amb driving school;14164694872;on;ontario;m4k 3y3
therealtyden.com;20 hanson avenue unit 5, n2c 2e2|20 hanson ave #5, kitchener, on n2c 2e2, canada;kitchener;ca;canada;the realty den, brokerage;15195739629;on;ontario;n2c 2e2
vandykestreecare.com;3415 bethesda road, l4a 7x5, stouffville, on, canada, ontario|3415 bethesda rd, whitchurch-stouffville, on l4a 3z4, canada;stouffville;ca;canada;vandyke's tree care ltd.;19058881166;on;ontario;l4a 7x5
wakefieldschools.org;802 highland st, wakefield, ne 68784;wakefield;us;united states;wakefield community school district;14022872012;ne;nebraska;68784
zorzosauto.ca;1530 1st st n, r7c1a4, brandon, mb, canada, manitoba|1530 1st st n, brandon, mb r7c 1a4, canada;brandon;ca;canada;zorzos auto sales ltd.;12047179990;mb;manitoba;r7c1a4
royalcitybrew.ca;199 victoria rd south, n1e 6t9, guelph, on, canada, ontario|199 victoria rd s, guelph, on n1e 6t9, canada;guelph;ca;canada;royal city brewing;18884852739;on;ontario;n1e 6t9
primary-health.net;99 autumn st, aliquippa, pa 15001;aliquippa;us;united states;the primary health network;17243755754;pa;pennsylvania;15001
wardstowing.ca;18 saint remy place,kingston ontario, k7l6c4|18 st remy pl · +1 613-546-0272;kingston;ca;canada;ward's towing service ltd;16135460272;on;ontario;k7l6c4
peninsula.com;yinhai district, beihai, guangxi, china;guangzhou;cn;china;the peninsula hotels;862886088888;gx;guangxi;
freewayinsurance.com;6520 skillman ave, 75231, dallas, tx, texas|7+ years in business · kenmore, ny, united states;dallas;us;united states;freeway insurance;12143017111;tx;texas;75231
sidewalkcitizenbakery.com;618 confluence way se, t2g 0g1, calgary, ab, canada, alberta|338 10 st nw;calgary;ca;canada;sidewalk citizen bakery;14034572245;ab;alberta;t2n 1v9
starrcleaningaz.com;1814 e decatur st, mesa, az 85203;mesa;us;united states;starr cleaning services, llc;14807793029;az;arizona;85203
cbc.ca;123 edmonton city centre mall  at 10062-102 avenue, edmonton, ab, canada, alberta|181 queen st, ottawa, on k1p 1k9, canada;edmonton;ca;canada;cbc edmonton;16132886445;ab;alberta;k1p 1k9
bridlepathrealty.ca;678a sheppard avenue east, m2k 1b7, toronto, on, canada, ontario|north york, on, canada;north york;ca;canada;bridlepath progressive real estate inc. brokerage;14164490090;on;ontario;
manninsurance.ca;525 march rd, box 72093, k2k 2m5, kanata, on, canada, ontario|525 march rd, kanata, on k2k 2m5, canada;kanata;ca;canada;allan mann insurance;16135926484;on;ontario;k2k 2m5
harlotshair.com;660 queen st. west, m6j 1e5, toronto, on, canada, ontario|660 queen st w, toronto, on m6j 1e5, canada;toronto;ca;canada;harlots hair salon;14165049551;on;ontario;m6j 1e5
allseasonnailsandspa.com;11736 sarcee trail nw, t3r 0a1, calgary, ab, canada, alberta|11736 sarcee trail nw, calgary, ab t3r 0a1, canada;calgary;ca;canada;all season nails & spa;14035160882;ab;alberta;t3r 0a1
wyndhamforensic.ca;#204-128 woolwich st., n1h 3v2, guelph, on, canada, ontario|128 woolwich st suite 204, guelph, on n1h 3v2, canada;guelph;ca;canada;wyndham forensic group;15198229344;on;ontario;n1h 3v2
unitedtreeservice.ca;48 donbrock drive, p9n0a2, kenora, on, canada, ontario|donbrock dr, kenora, on p9n 0a2, canada;kenora;ca;canada;united tree service;18074643602;on;ontario;p9n0a2
omnihotels.com;555 s lamar, 75202, dallas, tx, texas|1590 lyndon b johnson fwy, dallas, tx 75234;dallas;us;united states;omni dallas hotel;12147446664;tx;texas;75202
jnrlegal.ca;100 consilium place, suite 200, m1h 3e3, toronto, on, canada, ontario|100 consilium pl suite 200, scarborough, on m1h 3e3, canada;scarborough;ca;canada;jnr legal services professional corporation;16477148406;on;ontario;m1h 3e3
scotianisle.ca;972 hamilton rd # 13, n5w 1v6, london, on, canada, ontario|972 hamilton rd #13;london;ca;canada;scotian isle bakery & cafe;15194558301;on;ontario;n5w 1v6
collegeofsportsmedia.com;115 george street, m5a 2n4, toronto, on, canada, ontario|115 george st, toronto, on m5a 2n4, canada;toronto;ca;canada;college of sports media;18558800403;on;ontario;m5a 2n4
disguagt.com;;;gt;;disgua distribuidora guatemalteca s.a.;50222109377;;;
morrisbuildall.com;morris, mb, canada;morris;ca;canada;morris build all centre;12047462870;mb;manitoba;
centredentaireborddulac.com;780 chemin bord-du-lac suite #107, dorval qc, h9s 2c4, montreal, qc, canada, quebec|780 chemin bord-du-lac suite # 107, dorval, qc h9s 2c4, canada;dorval;ca;canada;centre dentaire bord du lac - dr. allen macramalla;15146311293;qc;quebec;h9s 2c4
orionhotels.co.za;3rd floor, 26 wellington rd, parktown, johannesburg, 2001, south africa;johannesburg;za;south africa;orion hotels and resorts;27861991199;gt;gauteng;2001
seripacifichotel.com;seri pacific hotel, 50350, kuala lumpur, malaysia, kuala lumpur|jalan putra, chow kit, 50350 kuala lumpur, federal territory of kuala lumpur, malaysia;kuala lumpur;my;malaysia;seri pacific hotel kuala lumpur official;60340425555;14;kuala lumpur;50350
francescabakery.com;2 invergordon ave, m1s2y8, toronto, on, canada, ontario|2 invergordon ave, scarborough, on m1s 2y8, canada;toronto;ca;canada;francesca italian bakery;14162991174;on;ontario;m1s 2y8
thehudsonhairsalon.com;port carling, on, canada;port carling;ca;canada;the hudson hair salon and spa;17052247000;on;ontario;
northernstarsdaycare.com;110 little avenue, l4n 4k8, barrie, on, canada, ontario|110 little ave, barrie, on l4n 4k8, canada;barrie;ca;canada;northern stars montessori school & daycare;17057218867;on;ontario;l4n 4k8
atharvaayurvedicwellness.com;5198 thornburn drive, l7l6r4, burlington, on, canada, ontario|5198 thornburn dr, burlington, on l7l 6r4, canada;burlington;ca;canada;atharva ayurvedic wellness centre;12899387277;on;ontario;l7l6r4
stmarkmtcalvary.church;2022 e lake rd, 16511, erie, pa, us, pennsylvania|2022 e lake rd, erie, pa 16511;erie;us;united states;mount calvary roman catholic church;18144540061;pa;pennsylvania;16511
veritycentre.org;449 vaughan road toronto, on m6c 2p4, m6c 2p4, toronto, on, canada, ontario|449 vaughan rd, york, on m6c 2p4, canada;york;ca;canada;verity centre for better living;14162401956;on;ontario;m6c 2p4
megasaversauction.com;3523 99 street nw edmonton, ab t6e-6s2, t6e-6s2, edmonton, ab, canada, alberta|3523 99 st nw, edmonton, ab t6e 6s2, canada;edmonton;ca;canada;mega savers outlet;;ab;alberta;t6e6s2
parkdalemontessori.ca;555b parkdale avenue, k1y 1h9, ottawa, on, canada, ontario|555b parkdale ave, ottawa, on k1y 1h9, canada;ottawa;ca;canada;parkdale montessori school;16132167275;on;ontario;k1y 1h9
kingstonmortgagesolutions.com;200-654 norris court, k7p 2r9, kingston, on, canada, ontario|200-654 norris ct, kingston, on k7p 2r9, canada;kingston;ca;canada;kingston mortgage solutions/mortgage alliance;16135075626;on;ontario;k7p 2r9
jerseymikes.com;4712 colleyville blvd., suite 130, 76034-3997, colleyville, tx, texas|850 wellington rd, london, on n6e 1l9, canada;colleyville;us;united states;jersey mike's subs;16823254347;tx;texas;760343997
angelbeautyandhairsalon.com;475 charolais blvd - unit 3, l6y 0m2, brampton, on, canada, ontario|475 charolais blvd, brampton, on l6y 0m2, canada;brampton;ca;canada;angel beauty and hair salon;19054533636;on;ontario;l6y 0m2
villagenurseryschool.org;40 poor farm rd, 01451, harvard, ma, massachusetts|40 poor farm rd, harvard, ma 01451;harvard;us;united states;village nursery school;19784563993;ma;massachusetts;01451
bahwanengineering.com;p.o. box 703, ruwi-112, sultanate of oman, 112|3781 way, al khuwair, muscat 112, oman;muscat;om;oman;bahwan engineering group;96824597510;ma;muscat;112
twohousebrew.com;;;ca;;two house brewing co.;14032870215;;;
4dorthodontics.com;7777 forest ln., suite c-770, 75230, dallas, tx, texas|7777 forest ln c-770, dallas, tx 75230;dallas;us;united states;fourth dimension orthodontics & craniofacial orthopedics;19729472000;tx;texas;75230
centumunited.com;6155 tomken rd,, l5t 1x5, mississauga, on, canada, ontario|6155 tomken rd unit #3, mississauga, on l5t 1x3, canada;mississauga;ca;canada;centum united mortgages inc.;16474491282;on;ontario;l5t 1x5
finest-realty.com;1329 gardiners road, suite 105, k7p 0l8, kingston, on, canada, ontario|760 15 #4, kingston, on k7l 0c3, canada;kingston;ca;canada;re/max finest realty inc., brokerage;16135455151;on;ontario;k7p 0l8
pearlstreet.ca;20 york st w, n0b 1s0, elora, on, canada, ontario|20 york st w, elora, on n0b 1s0, canada;elora;ca;canada;pearl street communications;15195809725;on;ontario;n0b 1s0
toothofthedogpound.com;box 431, t0m 0r0, cremona, ab, canada, alberta|cremona, ab, canada;;ca;;tooth of the dogpound creek golf course;14033374880;;;
constructionsleroux.com;7136 chemin st-élie, j1r 0k5, sherbrooke, qc, canada, quebec|3175 rue king ouest, sherbrooke, quebec j1l 1c8, canada;sherbrooke;ca;canada;les constructions marcel h. leroux;18195642422;qc;quebec;j1l 1c8
londonpropertysisters.ca;415 wharncliffe rd s #1, london, on n6j 2m3, canada;london;ca;canada;london property sisters;12267770099;on;ontario;n6j 2m3
pineanddale.com;5291 lakeshore rd, l7l 1c7, burlington, on, canada, ontario|5291 lakeshore rd #7, burlington, on l7l 1c7, canada;burlington;ca;canada;pine and dale barber shop;19056346225;on;ontario;l7l 1c7
willowridgegolf.ca;439 chatham street south, n0p 1a0, blenheim, on, canada, ontario|439 chatham st s, blenheim, on n0p 1a0, canada;blenheim;ca;canada;willow ridge golf & country club;15196768772;on;ontario;n0p 1a0
pacificbindery.com;870 west kent avenue, v6p 6y6, vancouver, bc, canada, british columbia|8328 riverbend ct, burnaby, bc v3n 5c9;vancouver;ca;canada;pacific bindery services;16045289882;bc;british columbia;v6p 6y6
kreosaviation.com;2550 arrow bay, regina, sk s4w 0v1, canada;regina;ca;canada;kreos aviation inc;13069557367;sk;saskatchewan;s4w 0v1
integratire.com;9305 jubilee road east, v0h 1z0, summerland, bc, canada, british columbia|616 york st, oakville, on l6l 4b3, canada;summerland;ca;canada;integra tire auto centre;12504040334;bc;british columbia;v0h 1z0
brandoncom.ca;67 mowat ave, m6k 3e3, toronto, on, canada, ontario|67 mowat ave suite 443, toronto, on m6k 3e3, canada;toronto;ca;canada;brandon communications;14168500614;on;ontario;m6k 3e3
missionled.com;3912 77 ave # 107, t9e 0b6, leduc, ab, canada, alberta|107, 3912 77 ave, leduc, ab t9e 0b1, canada;leduc;ca;canada;mission led lighting company;17809866678;ab;alberta;t9e 0b1
blightysbistro.com;2006 oak bay avenue, v8r 1e4, victoria, bc, canada, british columbia|2006 oak bay ave;victoria;ca;canada;blightys bistro;12505925111;bc;british columbia;
anzcofoods.com;anzco foods limited 5 robin mann place, harewood, christchurch 8053, new zealand;waitara;nz;new zealand;anzco foods;6467549088;tki;taranaki;8053
firstaidzone.ca;536 hood rd., l3r 3k9, markham, on, canada, ontario|536 hood rd, markham, on l3r 3k9, canada;markham;ca;canada;the first aid zone;19054771385;on;ontario;l3r 3k9
gtatorontopestcontrol.ca;194 rathburn rd., m9b 2l4, toronto, on, canada, ontario|3+ years in business · milton, on, canada;milton;ca;canada;gta toronto pest control;14169078509;on;ontario;
chrisscarpetcleaning.ca;#5-2905 allenby road, v9l 6w2, duncan, bc, canada, british columbia|2231 mcgarrigle rd, nanaimo, bc v9s 4m5, canada;duncan;ca;canada;chris's blind & area rug cleaning;12505974533;bc;british columbia;v9l 6w2
torontobicycletours.com;275 dundas st west, m5t 3k1, toronto, on, canada, ontario|toronto, on, canada;toronto;ca;canada;toronto bicycle tours & events;14164772184;on;ontario;m5t 3k1
helloworld.com.au;1843 avenue rd, north york, on m5m 3z4, canada;north york;ca;canada;helloworld travel;14167895304;on;ontario;m5m 3z4
wholesaletrailers.com;1915 sparrow drive, t9e8a7, nisku, ab, canada, alberta|nisku, ab, canada;nisku;ca;canada;wholesale trailers of alberta ltd;17809552445;ab;alberta;t9e8a7
rusit.ca;25 meadowvale dr, fonthill, l0s 1e4, fonthill, on, canada, ontario|25 meadowvale dr, fonthill, on l0s 1e4, canada;fonthill;ca;canada;rusit & associates;12896070018;on;ontario;l0s 1e4
stjohnv.org;1755 n calhoun rd, brookfield, wi 53045;brookfield;us;united states;saint john vianney parish;12627963940;wi;wisconsin;53045
coalitionforthehomeless.org;129 fulton st, 10038, new york, ny, new york|129 fulton st, new york, ny 10038, united states;new york;us;united states;coalition for the homeless, inc.;12127762000;ny;new york;10038
aspirewealth.ca;130 terence matthews cres, unit a-2, k2m 0j1, kanata, on, canada, ontario|130 terence matthews crescent unit a-2, kanata, on k2m 0j1, canada;kanata;ca;canada;aspire wealth group inc.;16132548484;on;ontario;k2m 0j1
traditionsdance.ca;307 brock street north, l1n 4h8, whitby, on, canada, ontario|307 brock st n, whitby, on l1n 4h8, canada;whitby;ca;canada;traditions academy of dance;19056661528;on;ontario;l1n 4h8
greatlifepsychologycentre.ca;athabasca professional centre #206, 80 chippewa road, t8a 4w6, sherwood park, ab, canada, alberta|80 chippewa rd #206, sherwood park, ab t8a 4w6, canada;sherwood park;ca;canada;greatlife psychology centre;17805705544;ab;alberta;t8a 4w6
aroyaltouch.com;2103 edmonton trail, calgary, ab t2e 3m4, canada;calgary;ca;canada;a royal touch pooch parlour;14032779194;ab;alberta;t2e 3m4
fortlangleychildcare.ca;8877 bartlett street, v1m 2s6, langley, bc, canada, british columbia|8877 bartlett st, langley city, bc, canada;langley;ca;canada;fort langley child care society;16048881112;bc;british columbia;v1m 2s6
reidsroofingltd.ca;130 church st., l4p 1j5, keswick, on, canada, ontario|130 church st, keswick, on l4p 1j5, canada;keswick;ca;canada;reid's roofing ltd. ontario;19054766020;on;ontario;l4p 1j5
newbrunswick.rutgers.edu;new brunswick, nj;new brunswick;us;united states;rutgers university—new brunswick;18484454636;nj;new jersey;08901
causewayaccountancy.co.uk;279 lodge causeway, bs16 3ra, bristol, uk, england|279 lodge causeway, bristol bs16 3ra, united kingdom;bristol;gb;united kingdom;causeway accountancy;441179658881;eng;england;bs16 3ra
timken.com;reno, nv;reno;us;united states;the timken company;12342623000;nv;nevada;
realtyexecutivesedge.com;265 hanlon creek blvd, n1c 0a1, guelph, on, canada, ontario|265 hanlon creek boulevard #6, guelph, on n1c 0a1, canada;guelph;ca;canada;realty executives edge inc., brokerage;15192243040;on;ontario;n1c 0a1
screentech-ne.co.uk;unit 8 nestfield ind est, albert hill, dl12, darlington, uk, england|nestfield industrial estate, darlington dl1 2nw, united kingdom;darlington;gb;united kingdom;screentech (north east) ltd;441325483094;eng;england;dl1 2nw
openmindinteriors.com;151 brock street west, p7e 4h9, thunder bay, on, canada, ontario|151 brock st w, thunder bay, on p7e 4h9, canada;thunder bay;ca;canada;open-mind interiors;18076224646;on;ontario;p7e 4h9
tsubakimoto.com;1-1-3, kannabidai, 610-0380, kyoto-shi, kyoto, japan, kyoto prefecture;kyoto;jp;japan;tsubakimoto chain co.;;26;kyoto;
amrihospitals.in;kolkata, west bengal;kolkata;in;india;amri hospitals;;wb;west bengal;
bellasinsurance.com;1831 s buckner blvd, 75217, dallas, tx, texas|3302 w walnut st e, garland, tx 75042;dallas;us;united states;bella's auto insurance;12142383828;tx;texas;75217
